id,biz_name,e_address,e_city,e_state,e_postal,e_zip_full,e_country,loc_county,loc_area_code,loc_FIPS,loc_MSA,loc_PMSA,loc_TZ,loc_DST,loc_LAT_centroid,loc_LAT_poly,loc_LONG_centroid,loc_LONG_poly,biz_phone,metal_spikes,play_five,c_holes,c_type,year_built,c_designer,c_season,guest_policy,dress_code,green_fees,weekend_rates,adv_tee,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only
7352,Pitt Meadows Golf Club,13615 Harris Rd,Pitt Meadows,BC,V3Y 2T2,,CANADA,,604,,,,PST,U,49.2691,49.2498433,-122.6861,-122.689593,(604) 465-4711,N,Y,18,Semi-private,1963,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$45.00 - $45.00,,,,,,,,,
7354,Alberni Golf Club,6449 Cherry Creek Rd,Alberni-Clayoquot F,BC,V9Y 8T3,,CANADA,,250,,,,PST,U,49.2334,49.2894338,-124.7998,-124.787839,(250) 723-7111,N,Y,18,Semi-private,1929,N/A,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$17.50 - $28,,,,,,,,,
7355,Port Alice Golf & Country Club,Port Alice Rd,Port Alice,BC,V0N 2N0,,CANADA,,250,,,,PST,U,50.4282,50.3898577,-127.4816,-127.4609017,(250) 284-3213,N,Y,9,Semi-private,1927,N/A,Open all year,Open,No dress code,$13.00 - $13.00,,,,,,,,,
7356,Carnoustie Golf Club,533 Dominion Ave,Port Coquitlam,BC,V3E 3G7,,CANADA,,604,,,,PST,U,49.3157,49.2584151,-122.7447,-122.7289161,(604) 941-4076,N,Y,18,Semi-private,1974,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$32 - $42,,,,,,,,,
7357,Seven Hills Golf & Country Club,Port Alice Hwy,Port Hardy,BC,V0N 2P0,,CANADA,,250,,,,PST,U,50.7095,50.722741,-127.4158,-127.492789,(250) 949-9818,N,Y,9,Semi-private,1982,Bill Overdorf,Open all year,Open,"Collared shirt, no other requirements",$15.00 - $25.00,,,,,,,,,
7358,Myrtle Point Golf Club,C-5 McClausland Rd Rural Route 1,Powell River,BC,A0C 2G2,,CANADA,,,,,,,U,,,,,(604) 487-4653,N,Y,18,Semi-private,1991,Les Furber,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$21.00 - $35.00,,,,,,,,,
7359,Aspen Grove Golf Course,97 Leno Rd,Prince George,BC,V2N 6E3,,CANADA,,250,,,,PST,U,53.8769,53.8223408,-122.8036,-122.6696092,(250) 963-9650,N,Y,18,Semi-private,0,,Apr 1 to Oct 15,Open,No tank tops or cutoffs,$15 - $25,,,,,,,,,
7361,Prince George Golf & Curling Club,2515 Recreation Pl,Prince George,BC,V2L 4F1,,CANADA,,,,,,,U,,53.8923458,,-122.7682552,(250) 563-4417,N,Y,18,Semi-private,1946,Ernest Brown,Apr 20 to Oct 31,Open,"No denim, collared shirt required",$40.00 - $40.00,,,,,,,,,
7363,Prince Rupert Centennial Golf,523 9 Ave W,Prince Rupert,BC,V8J 2S9,,CANADA,,250,,,,PST,U,54.342,54.3091068,-130.2658,-130.3186626,(250) 624-2000,N,Y,18,Semi-private,1970,N/A,Mar 15 to Nov 8,Open,"Collared shirt, no cutoffs, denim OK",$16.00 - $28.00,,,,,,,,,
7364,Princeton Golf Club,Hwy 3E,Princeton,BC,V0X 1W0,,CANADA,,250,,,,PST,U,49.4537,,-120.5196,,(250) 295-6123,N,Y,9,Semi-private,0,N/A,Apr 1 to Sep 30,Open,"Collared shirt, no cutoffs, denim OK",$13.00 - $25.00,$26 wknd,5 days,,,,,,,
7365,Glengarry Golf & Country Club,1025 Qualicum Rd,Qualicum Beach,BC,V9K 1M5,,CANADA,,250,,,,PST,U,49.3525,49.3395576,-124.4469,-124.4208736,(250) 752-8786,Y,Y,18,Semi-private,1993,,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$18.00 - $32.00,,,,,,,,,
7366,Arrowsmith Golf & Country Club,2250 Fowler Rd,Qualicum Beach,BC,V9K 2A5,,CANADA,,250,,,,PST,U,49.3525,49.369,-124.4469,-124.572,(250) 752-9727,N,Y,18,Semi-private,1996,N/A,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$15 - $25,,,,,,,,,
7367,Eaglecrest Golf Club,2035 W Island Hwy,Qualicum Beach,BC,V9K 1B4,,CANADA,,250,,,,PST,U,49.3525,49.3508205,-124.4469,-124.4066278,(250) 752-9744,N,Y,18,Semi-private,1971,N/A,Open all year,Open,No tank tops or cutoffs,$25 - $36,,,,,,,,,
7368,Quesnel Golf Course,1802 Blackwater Rd,Quesnel,BC,V2J 3H7,,CANADA,,,,,,,U,,53.025624,,-122.584571,(250) 249-5550,N,Y,18,Semi-private,0,N/A,Apr 1 to Oct 31,Open,No tank tops or cutoffs,$17.00 - $30.00,,,,,,,,,
7369,Dragon Lake Golf Course,1692 Flint Rd,Cariboo A,BC,V2J 4L9,,CANADA,,250,,,,PST,U,52.9821,52.9509269,-122.5026,-122.4436199,(250) 747-1358,N,Y,9,Semi-private,1985,Jack Reimer,Apr 1 to Oct 30,Open,No dress code,$12 - $18,,,,,,,,,
7371,Radium Resort (Radium Course at Radium Resort),8100 Golf Course Rd,East Kootenay G,BC,V0A 1M0,,CANADA,,250,,,,MST,U,50.633,50.5986329,-116.0496,-116.0462694,(800) 667-6444,Y,Y,36,Resort,1957,N/A,Mar 20 to Oct 31,Open,"No denim, collared shirt and bermuda shorts required",$25.00 - $45.00,,,,,,,,,
7374,Revelstoke Golf Club,171 Columbia Park Dr,Revelstoke,BC,V0E 2S0,,CANADA,,250,,,,PST,U,50.9967,51.0139788,-118.1968,-118.2261736,(250) 837-4276,Y,Y,18,Semi-private,1924,N/A,Apr 1 to Oct 31,Open,No tank tops or cutoffs,$19.25 - $35.50,,,,,,,,,
7375,Quilchena Golf & Country Club,3551 Granville Ave,Richmond,BC,V7C 1C8,,CANADA,,604,,,,PST,U,49.162,49.1628217,-123.1755,-123.1881279,(604) 277-3138,Y,Y,18,Private,1962,N/A,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$55.00 - $60.00,,,,,,,,,
7377,Richmond Country Club,9100 Steveston Hwy,Richmond,BC,,,CANADA,,,,,,,U,,49.132644,,-123.124337,(604) 277-3141,N,Y,18,Private,1958,N/A,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$29.43 - $58.85,$35 wknd,5 days,,,,,,,
7378,Mayfair Lakes Golf Course,5460 No 7 Rd,Richmond,BC,V6V 1C6,,CANADA,,604,,,,PST,U,49.1831,49.1750934,-123.0501,-123.0350916,(604) 276-0585,Y,Y,18,Semi-private,1989,Les Furber,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$75.00 - $85.00,,,,,,,,,
7387,Salmo District Golf Club,Airport Rd,Salmo,BC,V0G 1Z0,,CANADA,,250,,,,PST,U,49.1905,49.1926768,-117.279,-117.2723123,(250) 357-2068,Y,Y,9,Semi-private,1947,Skinny Anderson,May 1 to Nov 1,Open,"Collared shirt, no cutoffs, denim OK",$14.00 - $20.00,,,,,,,,,
7388,Salmon Arm Golf Club (Championship Course at Salmon Arm Golf Club),3641 Hwy 97B SE,Salmon Arm,BC,V1E 4P6,,CANADA,,250,,,,PST,U,50.6998,,-119.2828,,(250) 832-4727,N,Y,27,Semi-private,1928,Les Furber,Apr 15 to Oct 31,Open,"No denim, collared shirt required",$45.00 - $50.00,,,,,,,,,
7393,Chilliwack Golf & Country Club,41894 Yale Rd W,Chilliwack,BC,V2R 4J4,,CANADA,,604,,,,PST,U,49.1717,49.1304541,-121.9512,-122.0632499,(604) 823-6521,N,Y,18,Semi-private,1958,Ernest Brown,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$40,,,,,,,,,
7396,Glen Meadows Golf & Country Club,1050 McTavish Rd,North Saanich,BC,V8L 5T4,,CANADA,,250,,,,PST,U,48.6527,48.6300749,-123.4279,-123.4518799,(250) 656-3921,N,Y,18,Semi-private,1965,Percy Criddle,Open all year,Open,No tank tops or cutoffs,$20.00 - $40.00,,,,,,,,,
7398,Smithers Golf Course,Scotia St,Smithers,BC,V0J 2N3,,CANADA,,250,,,,PST,U,54.7791,54.7962202,-127.1782,-127.1861592,(250) 847-3591,N,Y,18,Semi-private,1931,N/A,Apr 21 to Oct 15,Open,No dress code,$18.00 - $30.00,,,,,,,,,
7401,Squamish Valley Golf & Country Club,2458 Manquam Rd,Squamish,BC,V0N 3G0,,CANADA,,,,,,,U,,,,,(604) 898-9691,Y,Y,18,Semi-private,1967,Gordon McKay,Mar 15 to Nov 15,Open,"Collared shirt, no cutoffs, denim OK",$45.00 - $45.00,,,,,,,,,
7403,Summerland Golf & Country Club,2405 Mountain Ave,Summerland,BC,V0H 1Z0,,CANADA,,250,,,,PST,U,49.599,49.5629952,-119.6902,-119.6935889,(250) 494-9554,N,Y,18,Semi-private,1945,N/A,Apr 1 to Oct 31,Open,No tank tops or cutoffs,$22.00 - $37.50,,,,,,,,,
7404,Sun Peaks Resort,1280 Alpine Rd,Thompson-Nicola P,BC,V0E 5N0,,CANADA,,250,,,,PST,U,50.4672,50.8773086,-119.7491,-119.9134682,(250) 578-7842,N,Y,9,Resort,1995,Graham Cooke,May 20 to Oct 7,Open,"Collared shirt, no cutoffs, denim OK",$19.00 - $35.00,,,,,,,,,
7405,Guildford Golf & Country Club,7929 152 St,Surrey,BC,V3S 3M5,,CANADA,,604,,,,PST,U,49.1288,49.1482806,-122.767,-122.8013565,(604) 594-0282,N,Y,18,Semi-private,1967,Jack Reimer,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$36.00 - $43.00,,,,,,,,,
7406,Hazelmere Country Club,18150 8 Ave,Surrey,BC,V4P 1M7,,CANADA,,,,,,,U,,49.0167532,,-122.7640257,(604) 538-1818,N,Y,18,Semi-private,1963,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$38.00 - $59.00,,,,,,,,,
7409,Morgan Creek Golf Club,3500 Morgan Creek Way,Surrey,BC,,,CANADA,,,,,,,U,,49.064489,,-122.78183,(604) 531-4653,Y,Y,18,Semi-private,1995,Thomas McBroom,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$65.00 - $75.00,,,,,,,,,
7410,Nico Wynd Golf Club,3601 Nico Wynd Dr,Surrey,BC,V4P 1J1,,CANADA,,604,,,,PST,U,49.0588,49.0688395,-122.767,-122.8360617,(604) 535-9511,N,Y,9,Semi-private,1985,Herb Fritz,Open all year,Open,No tank tops or cutoffs,$17.00 - $28.00,,,,,,,,,
7414,Peace Portal Golf Club,16900 4 Ave,Surrey,BC,V3S 9P6,,CANADA,,604,,,,PST,U,49.1288,49.0093393,-122.767,-122.7513471,(604) 538-4818,N,Y,18,Semi-private,1925,Francis L. James,Open all year,Open,Shirt and shoes required,$34.00 - $49.00,,,,,,,,,
7416,Coyote Creek Golf & Country Club,7778 152 St,Surrey,BC,V3S 3M4,,CANADA,,604,,,,PST,U,49.1288,49.1443273,-122.767,-122.8010194,(604) 597-4653,N,Y,18,Semi-private,1988,Boyd Barr,Open all year,Open,No tank tops or cutoffs,$26 - $31,,,,,,,,,
7418,Skeena Valley Golf & Country Club,3525 Golf Course Ave,Kitimat-Stikine E,BC,V8G 5H3,,CANADA,,250,,,,PST,U,54.5172,54.511717,-128.608,-128.5162137,(250) 635-2542,Y,Y,18,Semi-private,0,N/A,Apr 1 to Oct 15,Open,No tank tops or cutoffs,$17.00 - $27.00,,,,,,,,,
7419,Rossland Trail Country Club,HWY 3B,Trail,BC,,,CANADA,,,,,,,U,,49.091293,,-117.640357,(250) 693-2255,Y,Y,18,Semi-private,1922,Reg Stone,Mar 30 to Oct 31,Open,"Collared shirt, no other requirements",$22.00 - $37.00,,,,,,,,,
7426,Shaughnessy Golf & Country Club,4300 SW Marine Dr,Greater Vancouver A,BC,V6N 4A6,,CANADA,,604,,,,PST,U,49.2285,49.2446651,-123.185,-123.2334511,(604) 266-6248,Y,Y,18,Private,1911,Vernon Macan,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$100.00 - $100.00,,,,,,,,,
7427,Marine Drive Golf Club,7425 Yew St,Vancouver,BC,V6P 6K4,,CANADA,,604,,,,PST,U,49.2139,49.2179645,-123.1348,-123.1591554,(604) 261-3212,Y,Y,18,Private,1922,Vernon Macan,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$65.00 - $65.00,,,,,,,,,
7432,Point Grey Golf & Country Club,3350 SW Marine Dr,Vancouver,BC,V6N 3Y9,,CANADA,,604,,,,PST,U,49.2285,49.2301278,-123.185,-123.1802822,(604) 261-3108,Y,Y,18,Private,1922,N/A,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$150.00 - $150.00,,,,,,,,,
7433,Omineca Golf & Country Club,Northside Rd,Vanderhoof,BC,V0J 3A0,,CANADA,,250,,,,PST,U,54.0189,54.056328,-124.0018,-124.021657,(250) 567-2920,N,Y,18,Semi-private,0,N/A,Apr 15 to Oct 15,Open,Shirt and shoes required,$15.00 - $21.00,,,,,,,,,
7435,Spallumcheen Golf & Country Club (Executive Course at Spallumcheen Golf & Country Club),9401 Hwy 97,Vernon,BC,V1T 6M2,,CANADA,,250,,,,PST,U,50.2583,,-119.2667,,(250) 545-5824,N,Y,27,Semi-private,1972,Bill Simms & Cyril Foster,Mar 15 to Oct 31,Open,No tank tops or cutoffs,$13.00 - $26.00,,,,,,,,,
7436,Vernon Golf & Country Club,800 Kalamalka Lake Rd,Vernon,BC,V1T 8S4,,CANADA,,250,,,,PST,U,50.2583,50.2472812,-119.2667,-119.2629597,(250) 542-9126,Y,Y,18,Semi-private,1913,Ernie Brown,Mar 15 to Oct 31,Open,"Collared shirt, no cutoffs, denim OK",$45.00 - $45.00,,,,,,,,,
7437,Osprey Course at Predator Ridge Golf Resort,301 Village Centre Place,Vernon,BC,V1H 1T2,,CANADA,,250,,,,PST,U,50.2583,,-119.2667,,(888) 578-6688,N,Y,27,Resort,1991,Les Furber,Apr 15 to Oct 15,Open,"No denim, collared shirt required",$98.00 - $98.00,,,,,,,,,
7438,Gorge Vale Golf Club,1005 Craigflower Rd,Esquimalt,BC,V9A 2X9,,CANADA,,250,,,,PST,U,48.4361,48.4424533,-123.4097,-123.4038122,(250) 386-3401,Y,Y,18,Semi-private,1927,Vernon Macan,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$60.00 - $60.00,,,,,,,,,
7443,Royal Colwood Golf & Country Club,629 GoldStream Ave,Victoria,BC,V9B 5B8,,CANADA,,,,,,,U,,48.4441861,,-123.4768011,(250) 478-9591,N,Y,18,Semi-private,1913,Vernon Macan,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$125.00 - $125.00,,,,,,,,,
7444,Royal Oak Golf Course,540 Marsett Pl,Victoria,BC,V8Z 5M1,,CANADA,,250,,,,PST,U,48.4883,48.4286111,-123.4108,-123.3655556,(250) 658-1433,N,Y,9,Semi-private,0,James P. Izatt,Open all year,Open,No tank tops or cutoffs,$18.00 - $30.00,,,,,,,,,
7445,Metchosin Golf & Country Club,4100 Metchosin Rd,Victoria,BC,V9C 3Z6,,CANADA,,250,,,,PST,U,48.406,48.42035,-123.5177,-123.485823,(250) 478-3266,N,N,9,Semi-private,1964,N/A,Open all year,Open,No tank tops or cutoffs,$15.00 - $24.00,,,,,,,,,
7448,Uplands Golf Course,3300 Cadboro Bay Rd,Oak Bay,BC,V8R 5K5,,CANADA,,250,,,,PST,U,48.4423,48.4507119,-123.3216,-123.3074624,(250) 592-1818,Y,Y,18,Semi-private,1922,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$100.00 - $100.00,,,,,,,,,
7449,Victoria Golf Club,1110 Beach Dr,Oak Bay,BC,V8S 5C6,,CANADA,,250,,,,PST,U,48.4188,48.4117318,-123.3277,-123.3021027,(250) 598-4321,N,Y,18,Private,1893,Harvey Coombe,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$150.00 - $150.00,,,,,,,,,
7455,Capilano Golf & Country Club,420 Sborough,West Vancouver,BC,V7F 1M2,,CANADA,,,,,,,U,,,,,(604) 922-9331,N,Y,18,Private,1938,Stanley Thompson,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$75,,,,,,,,,
7456,Shannon Lake Golf Course,Shannon Lake Rd,Westbank,BC,V4T 1V6,,CANADA,,250,,,,PST,U,49.835,49.8538946,-119.6157,-119.6177493,(250) 768-4577,N,Y,18,Semi-private,1991,N/A,Mar 1 to Oct 31,Open,"Collared shirt, no cutoffs, denim OK",$25.50 - $39.50,,,,,,,,,
7457,Nicklaus North Golf Course,8080 Nicklaus N Blvd,Whistler,BC,V0N 1B8,,CANADA,,604,,,,PST,U,50.1303,50.1423182,-122.9739,-122.9493647,(604) 938-9898,Y,Y,18,Semi-private,1995,Jack Nicklaus,May 1 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$210.00 - $210.00,,,,,,,,,
7458,Whistler Golf Club,4001 Whistler Way,Whistler,BC,V0N 1B4,,CANADA,,604,,,,PST,U,50.1303,50.1144869,-122.9739,-122.9583559,(604) 932-3280,N,Y,18,Resort,1991,N/A,May 15 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$125.00 - $125.00,,,,,,,,,
7459,Chateau Whistler Golf Club,4612 Blackcomb Way,Whistler,BC,V0N 1B4,,CANADA,,604,,,,PST,U,50.1303,50.1198925,-122.9739,-122.9432098,(604) 938-2092,Y,Y,18,Resort,1993,"Robert Trent Jones, Jr.",May 1 to Oct 15,Open,"No denim, collared shirt required",$175,,,,,,,,,
7460,Williams Lake & Tennis Club,104 Fairview Dr,Williams,BC,V2G 3T1,,CANADA,,250,,,,PST,U,52.1336,52.1191,-122.1498,-122.147,(250) 392-6026,N,Y,18,Semi-private,0,N/A,Apr 15 to Oct 15,Open,Shirt and shoes required,$23.00 - $37.00,,,,,,,,,
7464,Acme & District Golf Club,Hwy 791,Acme,AB,T0M 0A0,,CANADA,,403,,,,MST,U,51.4996,51.497431,-113.4994,-113.506868,(403) 546-4020,N,Y,9,Semi-private,1960,N/A,Apr 15 to Oct 15,Open,No tank tops or cutoffs,$12 - $20,,,,,,,,,
7465,Woodside Golf Course,525 Woodside Dr NW,Airdrie,AB,T4B 2C8,,CANADA,,403,,,,MST,U,51.297,51.2977645,-114.0218,-114.0344026,(403) 948-6717,N,Y,18,Semi-private,1986,Bill Robinson,Apr 1 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$21.00 - $44.00,,,,,,,,,
7467,Fairways West Golf Course,Hwy 22,Alder Flats,AB,T0C 0A0,,CANADA,,780,,,,MST,U,52.9348,52.7689118,-114.9585,-115.0108466,(780) 388-3060,N,Y,18,Resort,1980,,Apr 1 to Oct 1,Open,Shirt and shoes required,$13.00 - $19.00,,,,,,,,,
7471,Stanley Thompson Course at Fairmont Banff Springs Golf Course,405 Spray Ave,Banff,AB,T0L 0C0,,CANADA,,,,,,,U,,51.1624986,,-115.560894,(403) 762-6801,Y,Y,27,Resort,1928,Stanley Thompson,May 15 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$150.00 - $150.00,,,,,,,,,
7478,Riverbend Golf & Country Club,Golf Course Rd,Beaverlodge,AB,T0H 0C0,,CANADA,,780,,,,MST,U,55.2116,55.2094444,-119.4174,-119.4291667,(780) 354-2538,N,Y,9,Semi-private,1959,N/A,Apr 1 to Oct 1,Open,No tank tops or cutoffs,$13.00 - $20.00,,,,,,,,,
7482,Bow Island Golf Club,1133 4 St W,Bow Island,AB,T0K 0G0,,CANADA,,403,,,,MST,U,49.8717,49.8686567,-111.3825,-111.3859825,(403) 545-2718,Y,Y,9,Semi-private,1958,N/A,Apr 1 to Oct 31,Open,"No denim, collared shirt and bermuda shorts required",$14 - $22,,,,,,,,,
7483,Bowden Hi Way Golf Assn,"Bowden Institution, Hwy 2",Innisfail,AB,T0M 0K0,,CANADA,,403,,,,MST,U,51.9298,51.975153,-114.0324,-114.007329,(403) 224-2121,Y,Y,9,Semi-private,1999,N/A,May 1 to Oct 31,Open,Shirt and shoes required,$14 - $22,,,,,,,,,
7485,Wintergreen Ski & Golf Resort,Hwy 22,Bragg Creek,AB,T0L 0K0,,CANADA,,403,,,,MST,U,50.9501,50.9113994,-114.5769,-114.8591626,(403) 949-5100,Y,Y,18,Resort,1990,Bill Newt,Apr 15 to Oct 1,Open,"No denim, collared shirt and bermuda shorts required",$42.00 - $45.00,,,,,,,,,
7491,Glen Forest Course at Glencoe Golf & Country Club,636 29 Ave SW,Calgary,AB,T2S 0P1,,CANADA,,403,,,,MST,U,51.0186,51.0284706,-114.0689,-114.0805009,(403) 571-0055,Y,Y,36,Private,1984,"Robert Trent Jones, Jr.",Apr 1 to Oct 31,Reciprocal,"No denim, collared shirt required",$75.00 - $75.00,,,,,,,,,
7492,Redwood Meadows Golf & Country Club,Hwy 22,Calgary,AB,T2P 2G4,,CANADA,,,,,,,U,,,,,(403) 949-3663,Y,Y,18,Semi-private,1977,Stan Leonard & Philip Tattersfield,May 1 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$25.00 - $50.00,,,,,,,,,
7497,Inglewood Golf & Curling Club,34th Ave & Barlow Trl SE,Calgary,AB,T2A 4X4,,CANADA,,403,,,,MST,U,51.0469,,-113.9176,,(403) 272-9709,Y,Y,18,Semi-private,1930,N/A,Apr 15 to Oct 31,Open,"No denim, collared shirt and bermuda shorts required",$23.00 - $39.00,,,,,,,,,
7498,Riverside Golf Center/Terry Carter Academy of Golf,110 Point McKay Crescent NW,Calgary,AB,T3B 5C3,,CANADA,,403,,,,MST,U,51.0896,51.0627877,-114.1879,-114.1482328,(403) 283-4903,Y,Y,,Semi-private,1994,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",,,,,,,,,,
7502,Shaw-Nee Slopes Golf Course,820 146 Ave SW,Calgary,AB,T2Y 2E7,,CANADA,,403,,,,MST,U,50.9066,50.9213656,-114.1163,-114.160495,(403) 256-1444,Y,Y,18,Semi-private,1965,Peter Olynyk & Ernie Tate,Apr 15 to Oct 30,Open,"No denim, collared shirt and bermuda shorts required",$20.00 - $38.00,,,,,,,,,
7503,Silver Springs Golf Club,1600 Varsity Estates Dr NW,Calgary,AB,T3B 2W9,,CANADA,,403,,,,MST,U,51.0896,51.0975418,-114.1879,-114.1722222,(403) 286-1088,Y,Y,18,Private,1971,Dick Phelps,Apr 1 to Oct 31,Reciprocal,"No denim, collared shirt and bermuda shorts required",$53.50 - $53.50,,,,,,,,,
7507,Bearspaw Country Club,Rural Route 4,Calgary,AB,T2M 4L4,,CANADA,,,,,,,U,,51.073195,,-114.064332,(403) 239-8474,Y,Y,18,Private,1985,Bill Newis,Apr 1 to Oct 31 (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$43 - $50,,,,,,,,,
7508,Pinebrook Golf & Country Club,Rural Route 12,Calgary,AB,T3E 6W3,,CANADA,,,,,,,U,,51.028414,,-114.125913,(403) 246-3315,Y,Y,18,Private,0,N/A,May 1 to Oct 30,Closed,"No denim, collared shirt and bermuda shorts required",$25.00 - $50.00,,,,,,,,,
7509,Valley Ridge Golf & Country Club (Championship Course at Valley Ridge Golf & Country Club),11618 Valley Ridge Park NW,Calgary,AB,T3B 5Z5,,CANADA,,403,,,,MST,U,51.0896,51.0977713,-114.1879,-114.2561781,(403) 221-9682,Y,Y,27,Semi-private,2000,N/A,Mar 15 to Oct 31,Open,"No denim, collared shirt required",$45.00 - $52.00,,,,,,,,,
7510,Willow Park Golf & Country Club,639 Willow Park Dr SE,Calgary,AB,T2J 0L6,,CANADA,,403,,,,MST,U,50.9921,50.9581789,-114.04,-114.0489842,(403) 271-7676,Y,Y,18,Private,1965,Norman H. Woods,Apr 20 to Oct 28,Closed,"No denim, collared shirt and bermuda shorts required",$50.00 - $50.00,,,,,,,,,
7511,Calgary Golf & Country Club,50 Ave SW,Calgary,AB,T2H 1Y3,,CANADA,,403,,,,MST,U,50.9859,51.0082476,-114.0579,-114.0916424,(403) 243-3084,Y,Y,18,Private,1897,Lloyd Wiley,Apr 15 to Oct 20,Closed,"No denim, collared shirt and bermuda shorts required",$35 - $65,,,,,,,,,
7512,Canyon Meadows Golf Club,12501 14 St SW,Calgary,AB,T2W 2Y8,,CANADA,,403,,,,MST,U,50.9311,50.9601944,-114.1071,-114.0950674,(403) 221-9888,N,Y,18,Private,1957,N/A,Apr 15 to Oct 15,Closed,"No denim, collared shirt and bermuda shorts required",$50,,,,,,,,,
7514,Cottonwood Golf & Country Club,Rural Route 1,De Winton,AB,T0L 0X0,,CANADA,,403,,,,MST,U,50.8209,50.798307,-114.0157,-114.0757154,(403) 938-7577,Y,Y,18,Private,1991,Bill Newis,Apr 15 to Oct 31,Closed,"No denim, collared shirt required",$23.75 - $47.50,,,,,,,,,
7515,Country Club of The Hamptons,69 Hamptons Dr NW,Calgary,AB,T3A 5H7,,CANADA,,403,,,,MST,U,51.0947,51.1476138,-114.1417,-114.1495374,(403) 239-1455,N,Y,18,Private,1995,Bill Newis,Apr 1 to Oct 31,Closed,"No denim, collared shirt and bermuda shorts required",,,,,,,,,,
7516,The Links Course at Country Hills Golf Club,1334 Country Hills Blvd NW,Calgary,AB,T3K 4N4,,CANADA,,403,,,,MST,U,51.15,51.1475638,-114.0622,-114.0775808,(403) 226-7777,Y,Y,36,Private,1991,Dave Bennett,Apr 22 to Oct 31,Open,"No denim, collared shirt and bermuda shorts required",$65,,,,,,,,,
7518,Executive Course at Earl Grey Golf Club,6540 20 St SW,Calgary,AB,T3E 1R7,,CANADA,,403,,,,MST,U,51.0203,51.0022947,-114.1417,-114.1091756,(403) 249-5578,Y,Y,27,Private,0,,Apr 15 to Oct 31,Reciprocal,"No denim, collared shirt and bermuda shorts required",$11 - $22,,,,,,,,,
7519,Elbow/Springs Course at Elbow Springs Golf Club,4 Kilometer W of Calgary Hwy 8,Calgary,AB,T2P 2G4,,CANADA,,,,,,,U,,,,,(403) 246-2828,Y,Y,27,Semi-private,1996,Ron Ehlert,Apr 15 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$24 - $52,,,,,,,,,
7520,Elks BPOE Lodge Golf Course,2502 6 St NE,Calgary,AB,T2E 1Y6,,CANADA,,403,,,,MST,U,51.0794,51.0746015,-114.0328,-114.0482412,(403) 276-7981,Y,N,18,Semi-private,1923,Les Furber,Apr 15 to Oct 15,Open,"No denim, collared shirt and bermuda shorts required",$46,,,,,,,,,
7521,Whistle Stop Golf Course (Whistle Stop Golf Course),Rural Route 2,Camrose,AB,T4V 2N1,,CANADA,,780,,,,MST,U,53.022,53.0220252,-112.8306,-112.8240438,(780) 672-6490,Y,Y,18,Semi-private,1987,N/A,May 1 to Oct 31,Open,Shirt and shoes required,$10.00 - $22.00,,,,,,,,,
7524,Canmore Golf & Curling Club,2000 8 Ave,Canmore,AB,T1W 1Y1,,CANADA,,403,,,,MST,U,51.0912,51.1012097,-115.3513,-115.3646252,(403) 678-4785,Y,Y,18,Semi-private,0,,Mar 15 to Oct 15,Open,"Collared shirt, no cutoffs, denim OK",$25 - $45,,,,,,,,,
7525,Lee Creek Valley Golf Course,9 Ave,Cardston,AB,T0K 0K0,,CANADA,,403,,,,MST,U,49.2005,49.1885959,-113.3,-113.297424,(403) 653-4198,N,Y,9,Semi-private,1932,N/A,Apr 15 to Oct 30,Open,No tank tops or cutoffs,$11.00 - $19.00,,,,,,,,,
7527,Carstairs Community Golf Club,Hwy 2 A,Carstairs,AB,T0M 0N0,,CANADA,,403,,,,MST,U,51.5657,51.5619444,-114.1004,-114.0952778,(403) 337-3382,N,Y,18,Semi-private,1989,William G. Robinson,Apr 15 to Oct 15,Open,"Collared shirt, no cutoffs, denim OK",$16 - $35,,,,,,,,,
